epoch,loss,val_loss
89,0.040980895893881097,0.19713598472230576
90,0.040825487187248655,0.20222607956213109
91,0.040394172887317836,0.093336919914273661
92,0.040362586820265278,0.10454652291886947
93,0.039734739271807484,0.1124967229716918
94,0.040248075121780857,0.13075881197172054
95,0.040293951795320027,0.10616836258593727
96,0.04313859915419016,0.16756071062648997
97,0.041156198305543512,0.11424711513168671
98,0.039583128324011341,0.093215880148551047
99,0.042397925513796508,0.11006797061246984
100,0.039772453543264419,0.11235329219523599
101,0.039823986691772006,0.20090900659561156
102,0.039322802564129233,0.10082311279633466
103,0.039414314640453085,0.10439493726281558
104,0.039342900519841351,0.096777180713765759
105,0.03947834754944779,0.15641605556011201
106,0.040099815669236705,0.10637369471437791
107,0.039150100841652602,0.15542309985441319
108,0.038453672648756765,0.17669420540332795
109,0.039398736815201119,0.10376462524428087
110,0.0388358927302761,0.1128976558061207
111,0.038723907666280866,0.11930795268100851
112,0.039644998629228212,0.20592799028929543
113,0.039929448335897177,0.1126462789142833
114,0.038921739862416871,0.13207763731479644
115,0.038898635088116862,0.20213423196007224
116,0.039055900750099681,0.19711757477592021
117,0.039086958466214128,0.1205278291421778
118,0.038637956138700247,0.13103170780574575
119,0.038581172964768484,0.12228478263406192
120,0.038680331635987386,0.10334193627623951
121,0.039442902037990279,0.13419146117042094
122,0.038718007592251524,0.11710878224933849
123,0.038858350948430598,0.15266046857132631
124,0.038217699111555703,0.19419358302565182
125,0.054803505656309426,0.11318798345677993
126,0.043432859223685227,0.14143427785705118
127,0.040498902191757225,0.10345642934827244
128,0.0396201754338108,0.20559017763418311
129,0.039329967010417022,0.18629083440584296
130,0.038041335792513564,0.13487114625818589
131,0.039137066225521266,0.1017153221894713
132,0.038015817772247829,0.14383508457857019
133,0.037888917184318416,0.099321799944428843
134,0.03823489548813086,0.11260923988678877
135,0.037853323316085152,0.12538630322498434
136,0.038951458933297545,0.18963379053508533
137,0.038737507260520943,0.15256114391719594
138,0.03839288410381414,0.1119736035080517
139,0.038426595201599412,0.095899692616041962
140,0.038144129401189275,0.11763648758916294
141,0.037156142396270297,0.13507706768372479
142,0.036647879373049363,0.16245510595686297
143,0.03671602912072558,0.10823330958099926
144,0.037793067953316495,0.11923792660236358
145,0.037092152590048499,0.10556383457253961
146,0.037924488991848193,0.170798961204641
147,0.038695072391419671,0.21083610653877258
148,0.038135460476041771,0.21860280545318828
149,0.03688992140814662,0.20925685360151178
150,0.037343063857406378,0.12505242877146777
151,0.037635093860444613,0.19806883387705859
152,0.037099221226526424,0.10200090662521474
153,0.037093515726155601,0.19517862954560447
154,0.038336648955009878,0.10382332153180067
155,0.037405546012450941,0.20891664466437171
156,0.037623772950610146,0.16170452289721546
157,0.037193619602476247,0.21308113880017224
158,0.03679889343038667,0.14941604137420655
159,0.037651042352081276,0.11253455623107798
160,0.037113237121957354,0.11516783807207556
161,0.037110826830030419,0.10742543900714201
162,0.03904430367401801,0.097308612132773684
163,0.039246181273483671,0.20397819438401391
164,0.038673168179229833,0.20494181706624873
165,0.037457221187651157,0.1071660545818946
166,0.037107166586793028,0.10279181196409114
167,0.03988423703412991,0.11277653592474321
168,0.044088354479754344,0.21914539267035091
169,0.038845645147375762,0.18283539151444156
170,0.038160265408805571,0.22346153276808123
171,0.037508349021663889,0.19427319449536939
172,0.036711475098854862,0.20648157386218799
173,0.03704295759962406,0.11473719635430504
174,0.036331326598883606,0.10925365090370179
175,0.036569191463058814,0.11300306276363485
176,0.036362304934300482,0.21804317551500657
177,0.035932832121034153,0.21902433353311876
178,0.036114139933488332,0.20211615106638739
179,0.036517936212476343,0.20722587915027843
180,0.035882731826859526,0.21065186279661516
181,0.035808174550766125,0.20885686576366425
182,0.036833506004768424,0.21557009921354406
183,0.0373607212677598,0.10619750767946243
184,0.036012643497087993,0.10853061176398221
185,0.036271874327212572,0.12299786183763953
186,0.036530480661895126,0.20815205258481642
187,0.036162488875561394,0.11918353228008045
188,0.036215802480001003,0.11977849199491389
189,0.036779465939616784,0.11771775291246526
190,0.053573828161461279,0.1023578191504759
191,0.039890678992378525,0.11025458398987265
192,0.037144977031857707,0.1092249474104713
193,0.039651294689974748,0.10220899529316846
194,0.037265699924319051,0.1021818260936176
195,0.03735800001595635,0.1108117228921722
196,0.036750169747392647,0.11782919983653461
197,0.03642365058476571,0.11381954059881323
198,0.035749368587858044,0.1044301639584934
199,0.036827802803600207,0.1282628316213103
200,0.037310358107788488,0.12446924062336193
201,0.036486142169451341,0.22461547869093279
202,0.036679043725598603,0.11160223676877863
203,0.036426508813747205,0.10878089631305021
204,0.035487778353854083,0.10821799153790754
205,0.036280429631005973,0.10659801959991455
206,0.035892148342099972,0.19764888847575468
207,0.036060364393051714,0.11542214724947425
208,0.035665861738380045,0.20207235111909755
209,0.036387294487212785,0.11236740859115825
210,0.035721056934562512,0.21382845640182496
211,0.037398798565845937,0.10855165255420349
212,0.036433938978007063,0.20372833925134995
213,0.035806498533929698,0.11464587765581467
214,0.036909471789840609,0.1286406108561684
215,0.03702492784941569,0.13453652473057018
216,0.043748759519075975,0.09886129551074084
217,0.040843510403647088,0.11061074935338076
218,0.037929622383671813,0.11038515217163984
219,0.036592795309843495,0.10157783978125628
220,0.036977403433411382,0.104780813350397
221,0.035953948536189273,0.11151988453724805
222,0.03571231865498703,0.12320861255421359
223,0.03674338516429998,0.1091863833806094
224,0.035966172872576863,0.21623983348117154
225,0.03747166671382729,0.1045890608254601
226,0.036228687429684214,0.1215392554507536
227,0.035438212828012183,0.11463141423814437
228,0.036199885551468469,0.10685767487568014
229,0.035395443759625778,0.22352815287954667
230,0.036495902255410329,0.20204863355440253
231,0.035511534544639289,0.11801762274082969
232,0.03524240771366749,0.21589783289853265
233,0.034726418161881156,0.16771618408315322
234,0.035275472546345554,0.21057629357366001
235,0.035686585033545271,0.12696042043321273
236,0.040707906926400028,0.109936825317495
237,0.039239775200258009,0.1115223187734099
238,0.036892765638185665,0.10363233194631689
239,0.036242643996956758,0.20389438832507414
240,0.035584624201874249,0.19896109454772051
241,0.035801193123916164,0.11305303442127565
242,0.035618918351246975,0.20463771451922025
243,0.035623056333861314,0.15041261736084433
244,0.035580415351432748,0.098981271333554208
245,0.035743015745538287,0.16572844053015989
246,0.035975987644633278,0.1090113359339097
247,0.035422964094323106,0.1152496412396431
248,0.035172932548448443,0.12465337725246654
249,0.035903769778087735,0.10407830581945532
250,0.034992231099749915,0.1166707439457669
251,0.04176020240993239,0.11411111933343551
252,0.037644523894414306,0.1093557035221773
253,0.038072822993854061,0.12720921740812413
254,0.036636220524087548,0.10677553441594628
255,0.035455379198538139,0.10672514044186648
256,0.035015200119232759,0.11585922214914771
257,0.035911958795622922,0.11158762276172637
258,0.036680013130535372,0.099387245844392222
259,0.035525623330613598,0.11500803109477548
260,0.037394232058431953,0.10200958260718514
261,0.035656360501889139,0.10417800791123334
262,0.035644516683532856,0.10888320444261326
263,0.036017772188642994,0.10884468476561938
264,0.035494922383804806,0.10211478138671201
265,0.035190332171623595,0.10473463973578284
266,0.035009031387744471,0.21694397400407231
267,0.035520706296665594,0.10467068447786219
268,0.034823836729628965,0.1411918026559493
269,0.034940854398882948,0.12077661323196748
270,0.035277398594189435,0.10067476805518655
271,0.035422215980361216,0.16829538590767804
272,0.034826993432943709,0.12194582101176767
273,0.034793016442563385,0.12503637767889919
274,0.034386482861009426,0.12678833305835724
275,0.035680285087437369,0.11792425232775071
276,0.035421983426203951,0.18355920507627374
277,0.034998598610400222,0.095391204514924222
278,0.03469880459306296,0.10700151780072381
279,0.034954500166350044,0.10701569608029197
280,0.034612585353897884,0.11856533017228632
281,0.034766071272315457,0.10553451785269906
282,0.034836573628126644,0.10150226328302832
283,0.035275769245345145,0.096577644874067864
284,0.035137599086738192,0.10622243083575193
285,0.03408680205757264,0.11170522894929437
286,0.034441683703335002,0.19438002495204701
287,0.035040968665271066,0.19496953399742351
288,0.034756053559249267,0.10487652841736289
289,0.034846646347432397,0.19420872470911812
290,0.034727780206594616,0.12769134097239551
291,0.034945135877933353,0.11381928710376515
292,0.034842197957914323,0.20431923620841083
293,0.034350231391726993,0.11047698732684641
294,0.034975438873516396,0.10127108772011365
295,0.035133272249368019,0.093557872842339906
296,0.034632933398825116,0.10469561105265338
297,0.03450153477024287,0.10656629143392339
298,0.034984612866537645,0.20046839836765737
299,0.035368704571737908,0.099958628153099735
300,0.034801392306690104,0.11113496983752531
301,0.034851923745009117,0.1047345931039137
302,0.03517815524537582,0.19622018249595866
303,0.035093893151497468,0.20341247425359837
304,0.034274346573511139,0.10509419511346256
305,0.034683463847613893,0.10368101947447833
306,0.035010890656849369,0.10798763773020575
307,0.034969724700204097,0.12103979745331933
308,0.034751999904983677,0.11978293481995078
309,0.035569559462601319,0.11110826853443595
310,0.034759699425194412,0.21110815738930422
311,0.035757626901613548,0.099292402320048392
312,0.035444483874016441,0.095296684959355518
313,0.035082347327261232,0.16143372321830077
314,0.034593796372064389,0.11966967758010416
315,0.035522903213859536,0.11477770814124276
316,0.039263945698621683,0.11112782806158066
317,0.040438498166622594,0.10141831040382385
318,0.03773932195326779,0.10804850704529706
319,0.036851109092822298,0.10603649511056788
320,0.035483948100591078,0.16818406301386216
321,0.034859363004215993,0.11540557356441722
322,0.034488372009946033,0.1347172581097659
323,0.033760966907721013,0.19536510074839872
324,0.034709521845798008,0.09093771427869797
325,0.034289936957065947,0.10755396187305451
326,0.034682491925195791,0.13988374857341543
327,0.034437521826475859,0.097798748664996202
328,0.034432090091286227,0.10376786835053388
329,0.033525578925036825,0.13518456904327167
330,0.034478248955565505,0.098180319456493151
331,0.034012596792308614,0.1084921485360931
332,0.034307421738049015,0.10481883103356641
333,0.03394936204131227,0.20368825319935294
334,0.034600134633365087,0.20355485274511226
335,0.034140362273319624,0.20287185013294221
336,0.034285514615476131,0.12100139505722944
337,0.034586710491566919,0.11106402277946473
338,0.034161891919211484,0.15177754444234512
339,0.034713543660473078,0.098898209982058588
340,0.034128424085793085,0.10781940817832947
341,0.033755647833459079,0.10837008839144427
342,0.03397919490817003,0.10131329262957853
343,0.034607537600095384,0.20869119465351105
344,0.033575998051674105,0.10056060123092989
345,0.034223501002998091,0.22390798365368564
346,0.034700455231359228,0.10029919918845681
347,0.034458827503840439,0.092805037954274347
348,0.037254545619362034,0.10638869317138896
349,0.035481739134411328,0.098038463294506079
350,0.034326134176808409,0.10070462945629569
351,0.03544620520551689,0.15462753983104929
352,0.034544636684586294,0.094148885151919201
353,0.033987474686000496,0.12669804587083705
354,0.03493988981063012,0.1831483509610681
355,0.034138892035116442,0.11332232452490751
356,0.034425705583998933,0.10318048754159143
357,0.034102870777132921,0.11920787236269782
358,0.033917644221219234,0.12097137447665719
359,0.034090730056050234,0.12035817100721247
360,0.033880688410135917,0.21370231912416571
361,0.034300500497920439,0.10462718693649067
362,0.033861817588331178,0.14453174454324386
363,0.034469968930352479,0.10204078002887614
364,0.034745292257866822,0.10711633729584077
365,0.03442156029632315,0.11073571504915462
366,0.035093316168058664,0.12142672012833988
367,0.034593226140714251,0.099900885276934678
368,0.033810802284278907,0.094662964168716876
369,0.034784531773766503,0.11198804501224967
370,0.036075572337722406,0.19760389503310707
371,0.035530411987565458,0.2050295806982938
372,0.034355833995505236,0.23040232500609228
373,0.034257995270309038,0.10249604775625117
374,0.034558164508780465,0.10582344865097719
375,0.034241273271618411,0.10507526502889745
376,0.038064813546952792,0.11506292390472748
377,0.035278193361591548,0.19515452910872066
378,0.035035558728850447,0.10600534037632101
379,0.034483942887163721,0.1051829095272457
380,0.034547995863249525,0.11240848881356856
381,0.033860407551401295,0.10831966189777149
382,0.034118694529752247,0.12123267817146638
383,0.034735487410216592,0.10232697094188017
384,0.034256567189004272,0.15674449871568119
385,0.034674233582336456,0.10426786200088613
